"F_Id","F_NodeCode","F_NodeName","F_NodeType","F_NodePropertyJson","F_NodeUp","F_NodeNext","F_Completion","F_Description","F_SortCode","F_CreatorTime","F_TaskId","F_State"
"a5143ca2316a4c67ad75cd8adb188740","Bc2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""firstPartyUnit"",""name"":""甲方单位"",""read"":true,""write"":false},{""id"":""secondPartyUnit"",""name"":""乙方单位"",""read"":true,""write"":false},{""id"":""firstPartyPerson"",""name"":""甲方负责人"",""read"":true,""write"":false},{""id"":""secondPartyPerson"",""name"":""乙方负责人"",""read"":true,""write"":false},{""id"":""firstPartyContact"",""name"":""甲方联系方式"",""read"":true,""write"":false},{""id"":""secondPartyContact"",""name"":""乙方联系方式"",""read"":true,""write"":false},{""id"":""contractName"",""name"":""合同名称"",""read"":true,""write"":false},{""id"":""contractClass"",""name"":""合同分类"",""read"":true,""write"":false},{""id"":""contractType"",""name"":""合同类型"",""read"":true,""write"":false},{""id"":""contractId"",""name"":""合同编号"",""read"":true,""write"":false},{""id"":""businessPerson"",""name"":""业务人员"",""read"":true,""write"":false},{""id"":""signingDate"",""name"":""签阅时间"",""read"":true,""write"":false},{""id"":""startDate"",""name"":""开始时间"",""read"":true,""write"":false},{""id"":""endDate"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""incomeAmount"",""name"":""收入金额"",""read"":true,""write"":false},{""id"":""inputPerson"",""name"":""填写人员"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""primaryCoverage"",""name"":""主要内容"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Bc2"",""num"":""0"",""prevId"":""Ac2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""6cae7f9a626b4512b5b8fb2b98feb63a"",""taskNodeId"":""a5143ca2316a4c67ad75cd8adb188740"",""title"":""主管审批"",""type"":""approver""}","0","end","1",,"2","15/10/2020 11:15:32","6cae7f9a626b4512b5b8fb2b98feb63a","0"
"a53396210bbe4151bcea84ce978eccd0","hb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""2"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""流程等级"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""departmental"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""billsNum"",""name"":""票据数"",""read"":true,""write"":false},{""id"":""businessMission"",""name"":""出差任务"",""read"":true,""write"":false},{""id"":""setOutDate"",""name"":""出发日期"",""read"":true,""write"":false},{""id"":""returnDate"",""name"":""回归日期"",""read"":true,""write"":false},{""id"":""destination"",""name"":""目的地"",""read"":true,""write"":false},{""id"":""planeTicket"",""name"":""机票费"",""read"":true,""write"":false},{""id"":""fare"",""name"":""车船费"",""read"":true,""write"":false},{""id"":""getAccommodation"",""name"":""住宿费用"",""read"":true,""write"":false},{""id"":""travelAllowance"",""name"":""出差补助"",""read"":true,""write"":false},{""id"":""other"",""name"":""其他费用"",""read"":true,""write"":false},{""id"":""total"",""name"":""合计"",""read"":true,""write"":false},{""id"":""reimbursementAmount"",""name"":""报销金额"",""read"":true,""write"":false},{""id"":""loanAmount"",""name"":""借款金额"",""read"":true,""write"":false},{""id"":""sumOfMoney"",""name"":""补找金额"",""read"":true,""write"":false},{""id"":""travelerUser"",""name"":""出差人"",""read"":true,""write"":false},{""id"":""reimbursementId "",""name"":""报销编号"",""read"":true,""write"":false},{""id"":""railTransit"",""name"":""轨道交通费"",""read"":true,""write"":false},{""id"":""vehicleMileage"",""name"":""车辆里程"",""read"":true,""write"":false},{""id"":""roadFee"",""name"":""过路费"",""read"":true,""write"":false},{""id"":""parkingRate"",""name"":""停车费"",""read"":true,""write"":false},{""id"":""mealAllowance"",""name"":""餐补费用"",""read"":true,""write"":false},{""id"":""breakdownFee"",""name"":""故障报修费"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false}],""nodeId"":""hb2"",""num"":""0"",""prevId"":""gb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""8395b1f5d24b4e7ab425ba7ae2adf85a"",""taskNodeId"":""a53396210bbe4151bcea84ce978eccd0"",""title"":""主管审批"",""type"":""approver""}","0","end","1",,"2","9/10/2020 03:05:23","8395b1f5d24b4e7ab425ba7ae2adf85a","0"
"a629dd037f9a4fedab98ec7634e44338","Wb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Xb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Wb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""f1179eb113874a7aa8b2936720123883"",""taskNodeId"":""a629dd037f9a4fedab98ec7634e44338"",""title"":""开始"",""type"":""start""}",,"Xb2","1",,"1","14/10/2020 06:53:59","f1179eb113874a7aa8b2936720123883","0"
"a73fcda9cacf4546a40cae87a0193732","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","29/9/2020 03:17:34","c6f7ea222c774202b5a5a1af7d3957dc","0"
"a844fd601731402ba56cf69785492440","Sb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""drawer"",""name"":""开票人"",""read"":true,""write"":false},{""id"":""billDate"",""name"":""开票日期"",""read"":true,""write"":false},{""id"":""companyName"",""name"":""公司名称"",""read"":true,""write"":false},{""id"":""conName"",""name"":""关联名称"",""read"":true,""write"":false},{""id"":""bank"",""name"":""开户银行"",""read"":true,""write"":false},{""id"":""amount"",""name"":""开户账号"",""read"":true,""write"":false},{""id"":""billAmount"",""name"":""开票金额"",""read"":true,""write"":false},{""id"":""taxId"",""name"":""税号"",""read"":true,""write"":false},{""id"":""invoiceId"",""name"":""发票号"",""read"":true,""write"":false},{""id"":""invoAddress"",""name"":""发票地址"",""read"":true,""write"":false},{""id"":""payAmount"",""name"":""付款金额"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Sb2"",""num"":""0"",""prevId"":""Rb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""a31e881f1db145dcb2d920da0c99be05"",""taskNodeId"":""a844fd601731402ba56cf69785492440"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:14:45","a31e881f1db145dcb2d920da0c99be05","0"
"a85b1996413840cc9676e94c1cf0684c","Ub2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""fullName"",""name"":""员工姓名"",""read"":true,""write"":false},{""id"":""fillFromDate"",""name"":""填表日期"",""read"":true,""write"":false},{""id"":""department"",""name"":""员工部门"",""read"":true,""write"":false},{""id"":""position"",""name"":""所属职务"",""read"":true,""write"":false},{""id"":""rewardPun"",""name"":""赏罚金额"",""read"":true,""write"":false},{""id"":""reason"",""name"":""赏罚原因"",""read"":true,""write"":false}],""nodeId"":""Ub2"",""num"":""0"",""prevId"":""Tb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""2f9471178fb14a40bd06f3d56df9573d"",""taskNodeId"":""a85b1996413840cc9676e94c1cf0684c"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:18:30","2f9471178fb14a40bd06f3d56df9573d","0"
"aaa2fd50908541eab8a16e63a15f2853","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","18/9/2020 09:31:52","75000ae0555447d68dedc6ef9758a2cb","-1"
"ab14042b120f443490a84ee3c27f1b92","Zb2","审批人","approver","{""approverPos"":[],""approvers"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8"",""ea3b9f9e61584acf95d4142ad16f7883""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入框"",""read"":true,""write"":false},{""id"":""numInputField103"",""name"":""数字文本"",""read"":true,""write"":false},{""id"":""textareaField102"",""name"":""多行输入框"",""read"":true,""write"":false},{""id"":""checkboxField104"",""name"":""多选框"",""read"":true,""write"":false},{""id"":""timeField105"",""name"":""时间选择"",""read"":true,""write"":false}],""nodeId"":""Zb2"",""num"":""0"",""prevId"":""Ub2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""ab67329172da42fc8e4e1ddacad00ceb"",""taskNodeId"":""ab14042b120f443490a84ee3c27f1b92"",""title"":""审批人"",""type"":""approver""}","0","end","-1",,"3","29/9/2020 01:31:19","ab67329172da42fc8e4e1ddacad00ceb","-1"
"ab6f68e2d1164495a664727b16092b5c","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"4","18/9/2020 09:05:21","3e2a38728ee04964a7d7d66fe822826b","0"
"ace4251ba917489399cae0b38e1898b6","Zb2","审批人","approver","{""approverPos"":[],""approvers"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8"",""ea3b9f9e61584acf95d4142ad16f7883""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入框"",""read"":true,""write"":false},{""id"":""numInputField103"",""name"":""数字文本"",""read"":true,""write"":false},{""id"":""textareaField102"",""name"":""多行输入框"",""read"":true,""write"":false},{""id"":""checkboxField104"",""name"":""多选框"",""read"":true,""write"":false},{""id"":""timeField105"",""name"":""时间选择"",""read"":true,""write"":false}],""nodeId"":""Zb2"",""num"":""0"",""prevId"":""Ub2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""334c9775ed2542e68b6e728c3c350a2c"",""taskNodeId"":""ace4251ba917489399cae0b38e1898b6"",""title"":""审批人"",""type"":""approver""}","0","end","0",,"3","27/9/2020 02:39:58","334c9775ed2542e68b6e728c3c350a2c","0"
"ad6395d4b39441538b207871d2e6662a","Mb2","主管审批","approver","{""approverPos"":[""85507bf01a014ab3aed76e48d95634f5"",""59e84df36abe4c6f873d74392c2eea11"",""7dac4ac51a674d8ca51bca857b8d1465"",""8188e486f82d48058f8d81c3be502324""],""approvers"":[""03d159a3-0f88-424c-a24f-02f63855fe4f"",""ec63d618f8b643428b27f18336f73f4b""],""assigneeType"":""8"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[""43a38a12-a051-4006-be67-9547ee10eabc""],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""fileTitle"",""name"":""文件标题"",""read"":true,""write"":false},{""id"":""draftedPerson"",""name"":""主办单位"",""read"":true,""write"":false},{""id"":""fillNum"",""name"":""文件编号"",""read"":true,""write"":false},{""id"":""sendUnit"",""name"":""发往单位"",""read"":true,""write"":false},{""id"":""typing"",""name"":""打字"",""read"":true,""write"":false},{""id"":""writingDate"",""name"":""发文日期"",""read"":true,""write"":false},{""id"":""shareNum"",""name"":""份数"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Mb2"",""num"":""0"",""prevId"":""Lb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""d6fe472640454d7f93862ee5d2c99cde"",""taskNodeId"":""ad6395d4b39441538b207871d2e6662a"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","30/9/2020 06:54:18","d6fe472640454d7f93862ee5d2c99cde","0"
"adca2bad7f17484ab7aad944c4c04678","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","9/10/2020 02:49:40","555768e1ecda4c0d964066bf9a6ff572","0"
"ae6bece0d3c74f729e41764e4339f3cc","Xb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""2"",""child"":false,""childNode"":"""",""circulatePosition"":[""71d112bc38f444749360344bf6f020f7"",""6a582f8ceb3a40a194a876605a42c4b0"",""a9ef4d299f3045e4bba57510b508fdee"",""798d1099ddc24ceb87b9d3dc844d262b"",""2F82A84B-9F22-4E14-8B10-BC502F2BCD26"",""0E773C1A-2E4E-4001-A51E-0E3DC93901A4"",""6D4BC762-1F21-4697-95F6-D5B4D11C3E40"",""B650DD80-8C7C-4AFA-AF1C-B9C92CC5CFAC""],""circulateUser"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9""],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":true},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":true},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""department"",""name"":""所在部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请日期"",""read"":true,""write"":false},{""id"":""totleTime"",""name"":""总计时间"",""read"":true,""write"":false},{""id"":""startTime"",""name"":""开始时间"",""read"":true,""write"":false},{""id"":""endTime"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""category"",""name"":""记入类别"",""read"":true,""write"":false},{""id"":""cause"",""name"":""加班事由"",""read"":true,""write"":false}],""nodeId"":""Xb2"",""num"":""0"",""prevId"":""Wb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""17df3ba1d331472ca30dde642b924ac2"",""taskNodeId"":""ae6bece0d3c74f729e41764e4339f3cc"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 01:54:58","17df3ba1d331472ca30dde642b924ac2","0"
